"household_id","household_id2","ea_id","ea_id2","saq01","rural","pw_w3","adulteq","hh_size","no_conv","no_cons","food_cons_ann","nonfood_cons_ann","educ_cons_ann","total_cons_ann","price_index_hce","nom_totcons_aeq","cons_quint"
"03070502405171","030705088802405171","03070502405","030705088802405",3,1,5481.625,5.21999979019165,6,0,0,18088.0662841797,3079,150,21317.06640625,0.949000000953674,4083.72924804688,2
"03070502405192","030705088802405192","03070502405","030705088802405",3,1,5481.625,3.51999998092651,4,0,0,11384.8357543945,3358,177,14919.8359375,0.949000000953674,4238.58984375,2
"03070800211048","030708020100211048","03070800211","030708020100211",3,3,6989.626953125,2.46000003814697,3,0,0,5358.60000610352,11273,170,16801.599609375,0.949000000953674,6829.91845703125,4
"03070800211073","030708020100211073","03070800211","030708020100211",3,3,6989.626953125,0.819999992847443,1,0,0,4264,322,0,4586,0.949000000953674,5592.68310546875,3
"03070800211098","030708020100211098","03070800211","030708020100211",3,3,6989.626953125,1.03999996185303,1,0,0,1040,7176,0,8216,0.949000000953674,7900.00048828125,4
"03070800211123","030708020100211123","03070800211","030708020100211",3,3,6989.626953125,4.84999990463257,6,0,0,59419.6723632813,8178,585,68182.671875,0.949000000953674,14058.283203125,5
"03070800211148","030708020100211148","03070800211","030708020100211",3,3,6989.626953125,7.11999988555908,9,0,0,28470,6171,0,34641,0.949000000953674,4865.30908203125,3
"03070800211173","030708020100211173","03070800211","030708020100211",3,3,6989.626953125,2.21000003814697,3,0,0,4287.39999008179,977,0,5264.39990234375,0.949000000953674,2382.08129882813,1
"03070800211198","030708020100211198","03070800211","030708020100211",3,3,6989.626953125,4.69000005722046,6,0,0,88958.9921875,6489,2280,97727.9921875,0.949000000953674,20837.525390625,5
"03070800211223","030708020100211223","03070800211","030708020100211",3,3,6989.626953125,3.22000002861023,4,0,0,24632.1400146484,11589,0,36221.140625,0.949000000953674,11248.8017578125,5
"03070800211248","030708020100211248","03070800211","030708020100211",3,3,6989.626953125,1.89999997615814,2,0,0,7683,2229,300,10212,0.949000000953674,5374.73681640625,3
"03070800211273","030708020100211273","03070800211","030708020100211",3,3,6989.626953125,6.57999992370605,7,0,0,19120.8158569336,12313,350,31783.81640625,0.949000000953674,4830.3671875,3
"03070800211298","030708020100211298","03070800211","030708020100211",3,3,6989.626953125,2.27999997138977,3,0,0,5837,2206,0,8043,0.949000000953674,3527.63159179688,2
"03070800211323","030708020100211323","03070800211","030708020100211",3,3,6989.626953125,0.800000011920929,1,1,0,,,,,0.949000000953674,,
"03070800211348","030708020100211348","03070800211","030708020100211",3,3,6989.626953125,0.800000011920929,1,0,0,4004,5844,1000,10848,0.949000000953674,13560,5
"03070800211373","030708020100211373","03070800211","030708020100211",3,3,6989.626953125,0.800000011920929,1,0,0,1898.65780639648,1250,0,3148.65771484375,0.949000000953674,3935.82202148438,2
"03070801402002","030708088801402002","03070801402","030708088801402",3,1,5700.29150390625,1.8199999332428,2,0,0,3706.85705566406,2232,0,5938.85693359375,0.949000000953674,3263.1083984375,2
"03070801402016","030708088801402016","03070801402","030708088801402",3,1,5700.29150390625,2.3600001335144,3,0,0,3948.11938476563,1660,25,5633.119140625,0.949000000953674,2386.91479492188,1
"03070801402023","030708088801402023","03070801402","030708088801402",3,1,5700.29150390625,5.03999996185303,6,0,0,6347.54791259766,7567,110,14024.5478515625,0.949000000953674,2782.6484375,1
"03070801402037","030708088801402037","03070801402","030708088801402",3,1,5700.29150390625,1.87000000476837,3,0,0,6249.28564453125,2098,0,8347.28515625,0.949000000953674,4463.7890625,3
"03070801402044","030708088801402044","03070801402","030708088801402",3,1,5700.29150390625,3.48000001907349,4,0,0,6007.85705566406,5646,100,11753.857421875,0.949000000953674,3377.54516601563,2
"03070801402065","030708088801402065","03070801402","030708088801402",3,1,5700.29150390625,3.79999995231628,5,0,0,5738.23876953125,5833,34,11605.23828125,0.949000000953674,3054.01000976563,2
"03070801402086","030708088801402086","03070801402","030708088801402",3,1,5700.29150390625,7.58999967575073,9,0,0,17231.7243652344,12378,350,29959.724609375,0.949000000953674,3947.26293945313,2
"03070801402107","030708088801402107","03070801402","030708088801402",3,1,5700.29150390625,3.96000003814697,5,0,0,7300.24670410156,5731,50,13081.24609375,0.949000000953674,3303.34497070313,2
"03070801402128","030708088801402128","03070801402","030708088801402",3,1,5700.29150390625,3.05999994277954,4,1,0,,,,,0.949000000953674,,
"03070801402149","030708088801402149","03070801402","030708088801402",3,1,5700.29150390625,3.59999990463257,4,0,0,6143.79223632813,4942,0,11085.7919921875,0.949000000953674,3079.38671875,2
"03070801402170","030708088801402170","03070801402","030708088801402",3,1,5700.29150390625,1.46000003814697,2,0,0,3993.89730834961,4212,103,8308.8974609375,0.949000000953674,5691.025390625,3
"03070801402191","030708088801402191","03070801402","030708088801402",3,1,5700.29150390625,2.53999996185303,3,0,0,3252.11535644531,4333,100,7685.115234375,0.949000000953674,3025.63598632813,2
"03071001703002","030710088801703002","03071001703","030710088801703",3,1,12702.48828125,4.69000005722046,6,0,0,20272.2387695313,8327,300,28899.23828125,0.949000000953674,6161.88427734375,4
"03071001703020","030710088801703020","03071001703","030710088801703",3,1,12702.48828125,3.55999994277954,4,0,0,8246.5791015625,8256,250,16752.578125,0.949000000953674,4705.7802734375,3
"03071001703056","030710088801703056","03071001703","030710088801703",3,1,12702.48828125,4.31999969482422,5,0,0,11176.2856445313,8993,150,20319.28515625,0.949000000953674,4703.53857421875,3
"03071001703075","030710088801703075","03071001703","030710088801703",3,1,12702.48828125,1.79999995231628,2,0,0,7762.69085693359,7316,0,15078.69140625,0.949000000953674,8377.05078125,5
"03071001703093","030710088801703093","03071001703","030710088801703",3,1,12702.48828125,3.20000004768372,4,0,0,7276.11938476563,6360,0,13636.119140625,0.949000000953674,4261.287109375,3
"03071001703111","030710088801703111","03071001703","030710088801703",3,1,12702.48828125,5.67999982833862,6,0,0,26380.2983398438,5457,100,31937.298828125,0.949000000953674,5622.76416015625,3
"03071001703119","030710088801703119","03071001703","030710088801703",3,1,1358.55480957031,1.51999998092651,2,0,0,3484,434,0,3918,0.949000000953674,2577.63159179688,1
"03071001703130","030710088801703130","03071001703","030710088801703",3,1,12702.48828125,0.839999973773956,1,0,0,2496,3938,0,6434,0.949000000953674,7659.52392578125,4
"03071001703148","030710088801703148","03071001703","030710088801703",3,1,12702.48828125,5.21000003814697,7,0,0,10036,7436,0,17472,0.949000000953674,3353.55078125,2
"03071001703166","030710088801703166","03071001703","030710088801703",3,1,12702.48828125,4.1399998664856,5,0,0,23585.7141113281,9622,250,33457.71484375,0.949000000953674,8081.57373046875,4
"03071301304004","030713088801304004","03071301304","030713088801304",3,1,7887.3623046875,5.46999979019165,7,0,0,18128.5966796875,7808,120,26056.59765625,0.949000000953674,4763.54638671875,3
"03071301304022","030713088801304022","03071301304","030713088801304",3,1,7887.3623046875,5.15000009536743,7,0,0,26043.1202392578,5868,100,32011.12109375,0.949000000953674,6215.75146484375,4
"03071301304040","030713088801304040","03071301304","030713088801304",3,1,7887.3623046875,1.53999996185303,2,0,0,6697.2197265625,3015,50,9762.2197265625,0.949000000953674,6339.10400390625,4
"03071301304078","030713088801304078","03071301304","030713088801304",3,1,7887.3623046875,3.44000005722046,4,0,0,11216.4775390625,5412,72,16700.4765625,0.949000000953674,4854.78955078125,3
"03071301304096","030713088801304096","03071301304","030713088801304",3,1,7887.3623046875,4.6399998664856,5,0,0,9376.29833984375,5706,120,15202.298828125,0.949000000953674,3276.35766601563,2
"03071301304114","030713088801304114","03071301304","030713088801304",3,1,7887.3623046875,5.59999990463257,7,0,0,21131.8461914063,9416,200,30747.845703125,0.949000000953674,5490.68701171875,3
"03071301304150","030713088801304150","03071301304","030713088801304",3,1,7887.3623046875,6.34000015258789,7,0,0,10125.0596923828,7362,240,17727.05859375,0.949000000953674,2796.06591796875,1
"03071301304168","030713088801304168","03071301304","030713088801304",3,1,7887.3623046875,5.71999979019165,6,0,0,8200.4775390625,4235,120,12555.4775390625,0.949000000953674,2195.013671875,1
"03071301304186","030713088801304186","03071301304","030713088801304",3,1,7887.3623046875,3.45000004768372,5,0,0,14683.8461914063,4640,0,19323.845703125,0.949000000953674,5601.11474609375,3
"03080201503003","030802088801503003","03080201503","030802088801503",3,1,3540.16821289063,5.96999979019165,7,0,0,16653.5330810547,3201,300,20154.533203125,0.949000000953674,3375.96875,2
"03080201503021","030802088801503021","03080201503","030802088801503",3,1,3540.16821289063,3.67000007629395,5,0,0,6123,1281,115,7519,0.949000000953674,2048.77368164063,1
"03080201503059","030802088801503059","03080201503","030802088801503",3,1,3540.16821289063,4.73999977111816,6,0,0,7696,2238,185,10119,0.949000000953674,2134.81030273438,1
"03080201503080","030802088801503080","03080201503","030802088801503",3,1,3540.16821289063,7.71999979019165,9,0,0,39806.1487426758,4194,3570,47570.1484375,0.949000000953674,6161.9365234375,4
"03080201503103","030802088801503103","03080201503","030802088801503",3,1,3540.16821289063,0.819999992847443,1,0,0,3924.59838867188,122,0,4046.59838867188,0.949000000953674,4934.8759765625,3
"03080201503122","030802088801503122","03080201503","030802088801503",3,1,3540.16821289063,2.29999995231628,3,0,0,8956.79638671875,1259,0,10215.796875,0.949000000953674,4441.65087890625,3
"03080201503140","030802088801503140","03080201503","030802088801503",3,1,3540.16821289063,2.35999989509583,3,0,0,5411.01599121094,856,305,6572.01611328125,0.949000000953674,2784.75268554688,1
"03080201503158","030802088801503158","03080201503","030802088801503",3,1,3540.16821289063,6.23000001907349,8,0,0,14768,3346,80,18194,0.949000000953674,2920.38525390625,2
"03080201503176","030802088801503176","03080201503","030802088801503",3,1,3540.16821289063,5.27999973297119,7,0,0,21429.8048706055,4198,150,25777.8046875,0.949000000953674,4882.16015625,3
"03080201503177","030802088801503177","03080201503","030802088801503",3,1,1122.49243164063,0.740000009536743,1,0,0,3817.79666137695,472,0,4289.796875,0.949000000953674,5797.02294921875,3
"03080300107040","030803010100107040","03080300107","030803010100107",3,2,4093.037109375,5.1399998664856,6,0,0,20693.3999023438,15392,540,36625.3984375,0.949000000953674,7125.56396484375,4
"03080300107082","030803010100107082","03080300107","030803010100107",3,2,4093.037109375,0.819999992847443,1,0,0,11232,5425,0,16657,0.949000000953674,20313.4140625,5
"03080300107124","030803010100107124","03080300107","030803010100107",3,2,4093.037109375,3.97000002861023,5,0,0,30160,3885,160,34205,0.949000000953674,8615.869140625,5
"03080300107145","030803010100107145","03080300107","030803010100107",3,2,4093.037109375,2.17000007629395,3,0,0,21892,2696,0,24588,0.949000000953674,11330.875,5
"03080300107166","030803010100107166","03080300107","030803010100107",3,2,4093.037109375,3.83999991416931,4,0,0,19240,10936,1860,32036,0.949000000953674,8342.708984375,4
"03080300107187","030803010100107187","03080300107","030803010100107",3,2,4093.037109375,2.98000001907349,3,0,0,15079.4799804688,2834,0,17913.48046875,0.949000000953674,6011.23486328125,4
"03080300107208","030803010100107208","03080300107","030803010100107",3,2,4093.037109375,4.44999980926514,6,1,0,,,,,0.949000000953674,,
"03080300107229","030803010100107229","03080300107","030803010100107",3,2,4093.037109375,5.73999977111816,7,0,0,18692.564453125,4706,160,23558.564453125,0.949000000953674,4104.27978515625,2
"03080300107250","030803010100107250","03080300107","030803010100107",3,2,4093.037109375,1.96000003814697,2,0,0,4056,294,100,4450,0.949000000953674,2270.408203125,1
"03080300603003","030803088800603003","03080300603","030803088800603",3,1,3176.8017578125,5.19000005722046,7,0,0,12545.631072998,243,80,12868.630859375,0.949000000953674,2479.5048828125,1
"03080300603030","030803088800603030","03080300603","030803088800603",3,1,3176.8017578125,2.79999995231628,3,0,0,9826.9599609375,783,50,10659.9599609375,0.949000000953674,3807.12866210938,2
"03080300603059","030803088800603059","03080300603","030803088800603",3,1,3176.8017578125,3.92000007629395,6,0,0,5148,825,15,5988,0.949000000953674,1527.55102539063,1
"03080300603086","030803088800603086","03080300603","030803088800603",3,1,3176.8017578125,2.57999992370605,3,0,0,17858.287109375,489,20,18367.287109375,0.949000000953674,7119.103515625,4
"03080300603114","030803088800603114","03080300603","030803088800603",3,1,3176.8017578125,4.46999979019165,6,0,0,20638.6518554688,2275,5,22918.65234375,0.949000000953674,5127.21533203125,3
"03080300603143","030803088800603143","03080300603","030803088800603",3,1,3176.8017578125,3.49000000953674,5,0,0,8510.43795776367,1923,0,10433.4375,0.949000000953674,2989.52368164063,2
"03080300603199","030803088800603199","03080300603","030803088800603",3,1,3176.8017578125,2.65000009536743,4,0,0,8942.9599609375,1336,30,10308.9599609375,0.949000000953674,3890.17333984375,2
"03080300603228","030803088800603228","03080300603","030803088800603",3,1,761.963500976563,1.12999999523163,2,0,0,11022.2667236328,1849,0,12871.2666015625,0.949000000953674,11390.501953125,5
"03080300603231","030803088800603231","03080300603","030803088800603",3,1,3176.8017578125,5.11999988555908,6,0,0,16633.6630706787,2022,125,18780.662109375,0.949000000953674,3668.09814453125,2
"03080300603259","030803088800603259","03080300603","030803088800603",3,1,3176.8017578125,0.740000009536743,1,0,0,4056,134,0,4190,0.949000000953674,5662.162109375,3
"03080400503003","030804088800503003","03080400503","030804088800503",3,1,2742.36865234375,1.70000004768372,2,0,0,12374.0082397461,1247,70,13691.0078125,0.949000000953674,8053.53369140625,4
"03080400503018","030804088800503018","03080400503","030804088800503",3,1,2742.36865234375,0.819999992847443,1,0,0,4313.31005859375,1749,0,6062.31005859375,0.949000000953674,7393.06103515625,4
"03080400503033","030804088800503033","03080400503","030804088800503",3,1,2742.36865234375,2.88000011444092,4,0,0,5735.39199829102,1269,0,7004.39208984375,0.949000000953674,2432.08056640625,1
"03080400503048","030804088800503048","03080400503","030804088800503",3,1,2742.36865234375,5.31999969482422,6,0,0,11633.84375,1433,50,13116.84375,0.949000000953674,2465.572265625,1
"03080400503051","030804088800503051","03080400503","030804088800503",3,1,320.744903564453,2.71999979019165,3,0,0,3896.67202758789,762,0,4658.671875,0.949000000953674,1712.74719238281,1
"03080400503064","030804088800503064","03080400503","030804088800503",3,1,2742.36865234375,4.5,5,0,0,13701.5192871094,1607,0,15308.51953125,0.949000000953674,3401.89331054688,2
"03080400503079","030804088800503079","03080400503","030804088800503",3,1,2742.36865234375,4.51999998092651,6,0,0,15140.7238769531,1565,50,16755.72265625,0.949000000953674,3707.01831054688,2
"03080400503095","030804088800503095","03080400503","030804088800503",3,1,2742.36865234375,4.23999977111816,5,0,0,6119.36010742188,1424,180,7723.3603515625,0.949000000953674,1821.54736328125,1
"03080400503110","030804088800503110","03080400503","030804088800503",3,1,2742.36865234375,2.92000007629395,4,0,0,14154.1193847656,1136,0,15290.119140625,0.949000000953674,5236.341796875,3
"03080400503125","030804088800503125","03080400503","030804088800503",3,1,2742.36865234375,3.75999999046326,4,0,0,5465.40798950195,1443,640,7548.408203125,0.949000000953674,2007.55541992188,1
"03080400503140","030804088800503140","03080400503","030804088800503",3,1,2742.36865234375,4.90000009536743,6,0,0,9642.88012695313,1581,90,11313.8798828125,0.949000000953674,2308.955078125,1
"03080400503142","030804088800503142","03080400503","030804088800503",3,1,320.744903564453,2.57999992370605,3,0,0,6701.87188720703,809,50,7560.8720703125,0.949000000953674,2930.57055664063,2
"03090101202001","030901088801202001","03090101202","030901088801202",3,1,4374.0234375,5.17999982833862,6,0,0,13776.8950195313,1332,205,15313.89453125,0.949000000953674,2956.35034179688,2
"03090101202011","030901088801202011","03090101202","030901088801202",3,1,4374.0234375,3.90000009536743,5,0,0,19043.7521972656,2957,194,22194.751953125,0.949000000953674,5690.9619140625,3
"03090101202016","030901088801202016","03090101202","030901088801202",3,1,4374.0234375,3.44000005722046,4,0,0,12932.4775390625,2285,40,15257.4775390625,0.949000000953674,4435.31298828125,3
"03090101202026","030901088801202026","03090101202","030901088801202",3,1,4374.0234375,3.27999997138977,4,0,0,11316.5966796875,2722,260,14298.5966796875,0.949000000953674,4359.328125,3
"03090101202031","030901088801202031","03090101202","030901088801202",3,1,4374.0234375,6.96000003814697,8,0,0,13448.5966796875,5872,390,19710.59765625,0.949000000953674,2831.982421875,1
"03090101202046","030901088801202046","03090101202","030901088801202",3,1,4374.0234375,6.98000001907349,8,0,0,21765.4921875,5952,210,27927.4921875,0.949000000953674,4001.07348632813,2
"03090101202061","030901088801202061","03090101202","030901088801202",3,1,4374.0234375,5,6,0,0,15424.4272460938,3352,230,19006.427734375,0.949000000953674,3801.28564453125,2
"03090101202076","030901088801202076","03090101202","030901088801202",3,1,4374.0234375,2.87999987602234,3,0,0,2860,2417,160,5437,0.949000000953674,1887.84729003906,1
"03090101202092","030901088801202092","03090101202","030901088801202",3,1,4374.0234375,5.82000017166138,7,0,0,22477.193359375,5532,183,28192.193359375,0.949000000953674,4844.01953125,3
"03090101202107","030901088801202107","03090101202","030901088801202",3,1,4374.0234375,5.21000003814697,7,0,0,20610.4449005127,2700,122,23432.4453125,0.949000000953674,4497.59033203125,3
"03090101202122","030901088801202122","03090101202","030901088801202",3,1,4374.0234375,3.79999995231628,5,0,0,23169.4921875,1332,20,24521.4921875,0.949000000953674,6453.0244140625,4
"03090101202137","030901088801202137","03090101202","030901088801202",3,1,4374.0234375,4.92000007629395,5,0,0,10570.1918029785,1700,350,12620.19140625,0.949000000953674,2565.07958984375,1
"03090202501002","030902088802501002","03090202501","030902088802501",3,1,8625.8544921875,4.73999977111816,6,0,0,29486.7607421875,1640,175,31301.76171875,0.949000000953674,6603.74755859375,4
"03090202501029","030902088802501029","03090202501","030902088802501",3,1,8625.8544921875,6.31999969482422,7,0,0,25420.9907226563,6305,450,32175.990234375,0.949000000953674,5091.13818359375,3
"03090202501056","030902088802501056","03090202501","030902088802501",3,1,8625.8544921875,3.03999996185303,4,0,0,16771.8292236328,4053,0,20824.830078125,0.949000000953674,6850.27294921875,4
"03090202501061","030902088802501061","03090202501","030902088802501",3,1,575.056945800781,1.53999996185303,2,0,0,6032,133,0,6165,0.949000000953674,4003.24682617188,2
"03090202501085","030902088802501085","03090202501","030902088802501",3,1,8625.8544921875,3.96000003814697,5,0,0,11379.4296875,2471,0,13850.4296875,0.949000000953674,3497.58325195313,2
"03090202501112","030902088802501112","03090202501","030902088802501",3,1,8625.8544921875,4.78999996185303,7,0,0,11556.1828613281,3704,35,15295.1826171875,0.949000000953674,3193.14868164063,2
"03090202501139","030902088802501139","03090202501","030902088802501",3,1,575.056945800781,0.740000009536743,1,0,0,3288.36346435547,12,0,3300.36352539063,0.949000000953674,4459.95068359375,3
"03090202501140","030902088802501140","03090202501","030902088802501",3,1,8625.8544921875,2.61999988555908,3,0,0,14133,451,0,14584,0.949000000953674,5566.41259765625,3
"03090202501194","030902088802501194","03090202501","030902088802501",3,1,8625.8544921875,4.27999973297119,5,0,0,18550.6711425781,6363,400,25313.671875,0.949000000953674,5914.40966796875,4
"03090202501222","030902088802501222","03090202501","030902088802501",3,1,8625.8544921875,0.740000009536743,1,0,0,2404.16738128662,1896,0,4300.16748046875,0.949000000953674,5811.037109375,4
"03090202501249","030902088802501249","03090202501","030902088802501",3,1,8625.8544921875,4.75999975204468,5,0,0,12376.3913574219,4618,46,17040.390625,0.949000000953674,3579.9140625,2
"03090203201002","030902088803201002","03090203201","030902088803201",3,1,3384.3935546875,5.15999984741211,6,0,0,13406.7319335938,2186,196,15788.732421875,0.949000000953674,3059.83203125,2
"03090203201014","030902088803201014","03090203201","030902088803201",3,1,3384.3935546875,3.42000007629395,4,0,0,5214.85705566406,608,46,5868.85693359375,0.949000000953674,1716.0400390625,1
"03090203201020","030902088803201020","03090203201","030902088803201",3,1,3384.3935546875,4.82999992370605,6,0,0,6136,1826,186,8148,0.949000000953674,1686.95654296875,1
"03090203201038","030902088803201038","03090203201","030902088803201",3,1,3384.3935546875,2.35999989509583,3,0,0,3536,1425,0,4961,0.949000000953674,2102.11865234375,1
"03090203201056","030902088803201056","03090203201","030902088803201",3,1,3384.3935546875,1.57999992370605,2,0,0,6471.54794311523,306,0,6777.5478515625,0.949000000953674,4289.58740234375,3
"03090203201063","030902088803201063","03090203201","030902088803201",3,1,244.923217773438,0.819999992847443,1,0,0,4368,493,0,4861,0.949000000953674,5928.048828125,4
"03090203201075","030902088803201075","03090203201","030902088803201",3,1,3384.3935546875,1.6599999666214,2,0,0,4889.49682617188,1580,0,6469.4970703125,0.949000000953674,3897.28735351563,2
"03090203201093","030902088803201093","03090203201","030902088803201",3,1,3384.3935546875,4.59000015258789,6,0,0,12926.8725585938,3888,108,16922.873046875,0.949000000953674,3686.900390625,2
"03090203201111","030902088803201111","03090203201","030902088803201",3,1,3384.3935546875,3.88000011444092,5,0,0,9329.26770019531,14513,105,23947.267578125,0.949000000953674,6171.97607421875,4
"03090203201129","030902088803201129","03090203201","030902088803201",3,1,3384.3935546875,2.67000007629395,4,0,0,6528.80908203125,2220,0,8748.80859375,0.949000000953674,3276.70727539063,2
"03090203201147","030902088803201147","03090203201","030902088803201",3,1,3384.3935546875,4.17999982833862,5,0,0,3900,9702,176,13778,0.949000000953674,3296.17236328125,2
"03090203201165","030902088803201165","03090203201","030902088803201",3,1,3384.3935546875,4.90000009536743,6,0,0,25766.9733886719,2085,120,27971.97265625,0.949000000953674,5708.56591796875,3
"03090300101027","030903080100101027","03090300101","030903080100101",3,3,13192.4814453125,5.5,6,0,0,36036,12088,0,48124,0.949000000953674,8749.818359375,5
"03090300101054","030903080100101054","03090300101","030903080100101",3,3,13192.4814453125,3.71999979019165,4,0,0,18434,2434,494,21362,0.949000000953674,5742.4736328125,3
"03090300101081","030903080100101081","03090300101","030903080100101",3,3,13192.4814453125,2.07999992370605,2,0,0,9753.32772827148,644,474,10871.328125,0.949000000953674,5226.60009765625,3
"03090300101108","030903080100101108","03090300101","030903080100101",3,3,13192.4814453125,1.62000000476837,2,0,0,9457.76000976563,2905,0,12362.759765625,0.949000000953674,7631.3330078125,4
"03090300101135","030903080100101135","03090300101","030903080100101",3,3,13192.4814453125,3.57999992370605,4,0,0,54931.76171875,10892,177,66000.765625,0.949000000953674,18435.96875,5
"03090300101162","030903080100101162","03090300101","030903080100101",3,3,13192.4814453125,1.03999996185303,1,0,0,3025.98397827148,598,200,3823.98388671875,0.949000000953674,3676.90771484375,2
"03090300101189","030903080100101189","03090300101","030903080100101",3,3,13192.4814453125,0.800000011920929,1,0,0,17263.9995117188,2287,0,19551,0.949000000953674,24438.75,5
"03090300101210","030903080100101210","03090300101","030903080100101",3,3,13192.4814453125,2.25999999046326,3,0,0,12737.9200134277,6126,572,19435.919921875,0.949000000953674,8599.96484375,5
"03090300101243","030903080100101243","03090300101","030903080100101",3,3,13192.4814453125,3.73000001907349,5,0,0,5148,959,1009,7116,0.949000000953674,1907.77478027344,1
"03090300101270","030903080100101270","03090300101","030903080100101",3,3,13192.4814453125,0.860000014305115,1,0,0,5343,2046,560,7949,0.949000000953674,9243.0234375,5
"03090300101297","030903080100101297","03090300101","030903080100101",3,3,13192.4814453125,2.17999982833862,2,0,0,7156.44799804688,3992,3320,14468.4482421875,0.949000000953674,6636.9033203125,4
"03090300101324","030903080100101324","03090300101","030903080100101",3,3,13192.4814453125,0.800000011920929,1,0,0,7248.59197998047,2922,0,10170.591796875,0.949000000953674,12713.2392578125,5
"03090300101351","030903080100101351","03090300101","030903080100101",3,3,13192.4814453125,0.740000009536743,1,0,0,8307.051902771,1416,0,9723.0517578125,0.949000000953674,13139.2587890625,5
"03090300101378","030903080100101378","03090300101","030903080100101",3,3,13192.4814453125,1.60000002384186,2,0,0,5029.9599609375,1814,650,7493.9599609375,0.949000000953674,4683.72509765625,3
"03090400702004","030904088800702004","03090400702","030904088800702",3,1,4476.9638671875,4.38000011444092,5,0,0,8057.09411621094,2563,186,10806.09375,0.949000000953674,2467.14453125,1
"03090400702016","030904088800702016","03090400702","030904088800702",3,1,4476.9638671875,1.79999995231628,2,0,0,7484.89501953125,1134,0,8618.89453125,0.949000000953674,4788.27490234375,3
"03090400702022","030904088800702022","03090400702","030904088800702",3,1,4476.9638671875,4.23999977111816,5,0,0,16016,746,130,16892,0.949000000953674,3983.96240234375,2
"03090400702036","030904088800702036","03090400702","030904088800702",3,1,260.564025878906,3.1800000667572,4,0,0,7852,1701,0,9553,0.949000000953674,3004.087890625,2
"03090400702040","030904088800702040","03090400702","030904088800702",3,1,4476.9638671875,5.11999988555908,6,0,0,27820.1459960938,1155,125,29100.146484375,0.949000000953674,5683.62255859375,3
"03090400702058","030904088800702058","03090400702","030904088800702",3,1,4476.9638671875,1.79999995231628,2,0,0,9794.23876953125,1057,0,10851.23828125,0.949000000953674,6028.4658203125,4
"03090400702076","030904088800702076","03090400702","030904088800702",3,1,4476.9638671875,2.76999998092651,4,0,0,20177.8318481445,4919,0,25096.83203125,0.949000000953674,9060.228515625,5
"03090400702094","030904088800702094","03090400702","030904088800702",3,1,4476.9638671875,5.90000009536743,7,1,0,,,,,0.949000000953674,,
"03090400702112","030904088800702112","03090400702","030904088800702",3,1,4476.9638671875,5.53999996185303,6,0,0,9590.14868164063,2715,285,12590.1484375,0.949000000953674,2272.59008789063,1
"03090400702130","030904088800702130","03090400702","030904088800702",3,1,4476.9638671875,6.6399998664856,8,0,0,15818.62890625,2382,261,18461.62890625,0.949000000953674,2780.36596679688,1
"03090400702148","030904088800702148","03090400702","030904088800702",3,1,4476.9638671875,3.48000001907349,4,0,0,20892.9856643677,1522,0,22414.986328125,0.949000000953674,6441.087890625,4
"03090400702166","030904088800702166","03090400702","030904088800702",3,1,4476.9638671875,3.6399998664856,4,0,0,14545.5230102539,297,0,14842.5234375,0.949000000953674,4077.61645507813,2
"03090501102018","030905088801102018","03090501102","030905088801102",3,1,5463.38330078125,0.740000009536743,1,0,0,4249.9599609375,1025,0,5274.9599609375,0.949000000953674,7128.32421875,4
"03090501102033","030905088801102033","03090501102","030905088801102",3,1,5463.38330078125,4.55999994277954,5,0,0,6752.23876953125,3197,180,10129.23828125,0.949000000953674,2221.32421875,1
"03090501102048","030905088801102048","03090501102","030905088801102",3,1,5463.38330078125,6.85999965667725,8,0,0,6505.26806640625,4003,88,10596.267578125,0.949000000953674,1544.6455078125,1
"03090501102063","030905088801102063","03090501102","030905088801102",3,1,5463.38330078125,4.48999977111816,6,0,0,15998.7048339844,4695,300,20993.705078125,0.949000000953674,4675.658203125,3
"03090501102067","030905088801102067","03090501102","030905088801102",3,1,512.192138671875,1.6800000667572,2,0,0,21144.8295898438,430,0,21574.830078125,0.949000000953674,12842.16015625,5
"03090501102079","030905088801102079","03090501102","030905088801102",3,1,5463.38330078125,3.65999984741211,4,0,0,11512.1790771484,3472,100,15084.1787109375,0.949000000953674,4121.3603515625,2
"03090501102094","030905088801102094","03090501102","030905088801102",3,1,5463.38330078125,5.49000024795532,7,0,0,13942.294128418,5441,1700,21083.29296875,0.949000000953674,3840.30810546875,2
"03090501102110","030905088801102110","03090501102","030905088801102",3,1,5463.38330078125,2.75,4,0,0,6603.24230957031,6027,0,12630.2421875,0.949000000953674,4592.8154296875,3
"03090501102125","030905088801102125","03090501102","030905088801102",3,1,5463.38330078125,1,1,0,0,3086.72003173828,2473,0,5559.7197265625,0.949000000953674,5559.7197265625,3
"03090501102131","030905088801102131","03090501102","030905088801102",3,1,512.192138671875,0.740000009536743,1,0,0,2884.79248046875,184,0,3068.79248046875,0.949000000953674,4147.0166015625,2
"03090501102141","030905088801102141","03090501102","030905088801102",3,1,5463.38330078125,5.48000001907349,6,0,0,19035.4953613281,5725,1141,25901.49609375,0.949000000953674,4726.55029296875,3
"03090600105003","030906020100105003","03090600105","030906020100105",3,2,2761.865234375,6.03999996185303,7,0,0,34970,18702,100,53772,0.949000000953674,8902.6494140625,5
"03090600105011","030906020100105011","03090600105","030906020100105",3,2,2761.865234375,8.5,10,0,0,24908,7864,1460,34232,0.949000000953674,4027.29418945313,2
